City,Region,tif_count,Latitude,Longitude,Human Modification
Sumy,EUROPE,70.75158856,50.91800635,34.79495231,0.799911626
Sunbury,AUSTRALIA,11.43460017,-37.57279132,144.7160914,0.852833976
Sunchales,SOUTH AMERICA,9.290612639,-30.93749931,-61.5605402,0.791994072
Sunchon,ASIA,220.8307158,39.43548503,126.0553578,0.712835904
Sunderland,EUROPE,243.9297489,54.91927631,-1.443589037,0.827528909
Sundsvall,EUROPE,164.9706094,62.4417591,17.329365,0.630199108
Sungai Petani,ASIA,209.9992926,5.604665693,100.471987,0.785636012
Sungaipenuh,MALAY ARCHIPELAGO,6.431962592,-2.057708759,101.3913784,0.632190594
Sunshine Coast,AUSTRALIA,88.20782227,-26.71884208,153.0901787,0.791923312
Suntar,ASIA,5.002637576,62.16032225,117.6312631,0.310793399
Superior,NORTH AMERICA,30.28852336,46.71480789,-92.09716391,0.798554394
Sur,ASIA,11.43460018,22.57895007,59.50855733,0.512537676
Surabaya,MALAY ARCHIPELAGO,12947.62728,-7.650993587,112.4318675,0.68018398
Surakarta,MALAY ARCHIPELAGO,10556.51952,-7.558825819,111.0506299,0.661686407
Surat,ASIA,1908.863566,21.2331208,72.98483986,0.739106185
Surat Thani,ASIA,52.17036328,9.135721198,99.33385072,0.829285395
Surgut,ASIA,58.42055071,61.26530661,73.4119736,0.578584582
Surigao,MALAY ARCHIPELAGO,16.21410219,9.7807067,125.4719585,0.602135151
Surin,ASIA,32.15981298,14.90133944,103.4952741,0.801955784
Surt,AFRICA,22.20989288,31.19535739,16.56917466,0.678167464
Suva,MELANESIA,44.1078821,-18.09965251,178.4685503,0.626798263
Suwalki,EUROPE,36.44778804,54.10394692,22.9274127,0.766362117
Suwon,ASIA,1009.669777,37.11746323,127.0505569,0.799726442
Suzhou,ASIA,1511.443459,31.38148342,120.717351,0.827121649
Svendborg,EUROPE,38.59177557,55.07299776,10.60035816,0.751073938
Svetogorsk,EUROPE,85.75950128,61.2001799,28.79165734,0.603747765
Svobodnyy,ASIA,38.59177558,51.37592896,128.1342666,0.781891412
Swakopmund,AFRICA,9.2138941,-22.66087791,14.52760116,0.720621651
Swan Hill,AUSTRALIA,10.71993766,-35.33801115,143.5460802,0.661144964
Swansea,EUROPE,233.9089855,51.64852485,-3.906751883,0.720069729
Swellendam,AFRICA,7.146625107,-34.02122567,20.43519017,0.664149353
Swift Current,NORTH AMERICA,20.72521281,50.2912214,-107.8013428,0.674063574
Sydney1,AUSTRALIA,1408.525214,-33.83140437,151.0214565,0.847382053
Sydney2,NORTH AMERICA,47.16772571,46.13959923,-60.2021122,0.659621019
Syktyvkar,EUROPE,151.5084523,61.72205763,50.78289791,0.674095804
Sylhet,ASIA,4076.184746,24.78624949,91.81454871,0.741003173
Syracuse,NORTH AMERICA,360.6666391,43.07921595,-76.14198671,0.726159134
Syzran,EUROPE,143.8504501,53.15470871,48.44055277,0.744728852
Szczecin,EUROPE,165.08704,53.47383436,14.53863012,0.673302822
Szeged,EUROPE,95.76477643,46.27221646,20.14575384,0.754331383
Szekesfehervar,EUROPE,59.31698838,47.19268192,18.41446691,0.836584931
Szolnok,EUROPE,48.59705073,47.16830601,20.1762061,0.766879212
Szombathely,EUROPE,47.88238821,47.23365082,16.62495388,0.811079939
Tabora,AFRICA,33.58913801,-5.017629685,32.8145061,0.701251392
Tabriz,ASIA,130.7832395,38.07674536,46.29314762,0.795061071
Tabuk,ASIA,80.0422012,28.38401333,36.58112636,0.520633337
Tacheng,ASIA,28.58650043,46.74783467,82.97366063,0.696206987
Tacloban,MALAY ARCHIPELAGO,25.28466529,11.21002773,124.9951311,0.704507542
Tacna,SOUTH AMERICA,40.0211006,-18.00741957,-70.25302577,0.677573718
Tacoma,NORTH AMERICA,775.8696207,47.19275661,-122.4068072,0.787782589
Tacuarembo,SOUTH AMERICA,15.72257524,-31.71337674,-55.98354034,0.765974745
Tadmur,ASIA,9.29061264,34.57183969,38.27647512,0.548322084
Taedong,ASIA,2.143987527,40.63150959,125.4302211,0.300576062
Taganrog,EUROPE,73.14495149,47.24826375,38.89671086,0.871642975
Tagum,MALAY ARCHIPELAGO,5.002637573,7.381777436,125.7933456,0.453629976
Tahoua,AFRICA,26.44251289,14.90595926,5.259158407,0.500540783
Taian,ASIA,2164.706343,36.08468965,116.9756286,0.7683436
Taichung,ASIA,1465.516187,24.09293097,120.588939,0.825456551
Tailai,ASIA,20.0105503,46.39601219,123.4064444,0.687280678
Tainan,ASIA,401.5940722,23.01300568,120.2479404,0.826350418
Taipei,ASIA,1570.303292,24.94551314,121.2484457,0.820233368
Taiping,ASIA,50.02637576,4.857641364,100.7206143,0.766690587
Taitung,ASIA,56.39337117,22.7691674,121.1140932,0.76620778
Taiyuan,ASIA,2791.471767,37.45044632,112.2401785,0.808753183
Taizhou,ASIA,7978.497072,32.80286009,120.0627123,0.764245744
Taizz,ASIA,2614.950127,13.67587642,44.07909022,0.558083706
Tak,ASIA,21.43987531,16.88829382,99.12817052,0.730484834
Takamatsu,ASIA,109.6717769,34.31487414,134.0471314,0.879489116
Takaoka,ASIA,84.33017627,36.65713503,136.9335688,0.833571028
Takapuna,POLYNESIA,96.0995743,-36.76181479,174.728652,0.811512745
Takeo,ASIA,8.57595013,10.98206279,104.7728334,0.716891741
Talara,SOUTH AMERICA,10.71993766,-4.577991011,-81.268597,0.545438857
Talas,ASIA,36.44778805,42.53186975,72.2291362,0.59115293
Talca,SOUTH AMERICA,48.59705072,-35.42513838,-71.65543068,0.789353361
Talcahuano,SOUTH AMERICA,58.3484089,-36.74368153,-73.12320465,0.768698213
Taldyqorghan,ASIA,50.74103825,45.01006983,78.36660888,0.645454168
Tall Afar,ASIA,20.72521281,36.37787679,42.4362069,0.771447268
Tallahassee,NORTH AMERICA,229.4066659,30.48184449,-84.27711545,0.615291829
Tallinn,EUROPE,209.0353664,59.43178788,24.74149055,0.736348838
Taloyoak,NORTH AMERICA,0.714662511,69.54251241,-93.53399465,0.399396551
Taltal,SOUTH AMERICA,3.573312552,-25.4030644,-70.48551202,0.360891976
Tamale,AFRICA,57.88766337,9.421142233,-0.855239201,0.809529308
Tamanrasset,AFRICA,13.5785877,22.79197002,5.522639517,0.449597337
Tamazunchale,NORTH AMERICA,57.88766337,21.27649138,-98.73856309,0.747217136
Tambacounda,AFRICA,13.5785877,13.7768333,-13.67688203,0.676215365
Tambov,EUROPE,115.7717458,52.73875318,41.43466591,0.808913106
Tame,SOUTH AMERICA,8.575950128,6.462550265,-71.74177365,0.584213053
Tampa,NORTH AMERICA,1671.846439,28.00918451,-82.58026136,0.82172289
Tampere,EUROPE,390.6750814,61.48817402,23.73446181,0.622666749
Tampico,NORTH AMERICA,140.2211952,22.28317423,-97.86538084,0.822172246
Tamuin,NORTH AMERICA,7.146625106,22.0091228,-98.78407866,0.845105347
Tamworth,AUSTRALIA,29.30116294,-31.09149621,150.9156284,0.694387654
Tan An,ASIA,64.60871556,10.60981534,106.4616464,0.803034737
Tan Tan,AFRICA,17.15190026,28.43946446,-11.10494336,0.44596624
Tandil,SOUTH AMERICA,44.30907566,-37.30838917,-59.14272561,0.716497274
Tanga,AFRICA,28.12944826,-5.074795268,39.0823157,0.720792335
Tangail,ASIA,4153.781388,24.23973539,89.8979831,0.773475565
Tangier,AFRICA,144.1232664,35.75161256,-5.832712172,0.799683633
Tangshan,ASIA,3515.102288,39.73333027,118.3608059,0.813870205
Tanjungkarang-Telubketung,MALAY ARCHIPELAGO,19.98211399,-5.442475923,105.3067219,0.742339262
Tanjungpandan,MALAY ARCHIPELAGO,15.72257522,-2.732477924,107.639482,0.73370055
Tanjungpinang,MALAY ARCHIPELAGO,15.92429228,0.920817051,104.4547398,0.709041535
Tanta,AFRICA,2223.591785,30.68147062,31.17906425,0.844937884
Taonan,ASIA,37.87711306,45.33778156,122.7742406,0.735246148
Tapachula,NORTH AMERICA,65.03428847,14.90557993,-92.27419623,0.863510084
Tara,ASIA,27.1571754,56.89807205,74.37010277,0.530255134
Tarabuco,SOUTH AMERICA,2.143987534,-19.17394699,-64.91728273,0.364682049
Tarakan,MALAY ARCHIPELAGO,23.32641272,3.317442423,117.5890718,0.737884234
Taranto,EUROPE,80.13866222,40.52704857,17.21999752,0.792741294
Tarapoto,SOUTH AMERICA,0.714662511,-6.507328548,-76.48464079,0.599590949
Tarawa,MICRONESIA,1.201849805,1.357805235,173.0386066,0.462810392
Taraz,ASIA,122.2072893,42.89564712,71.38237617,0.714067471
Tarbes,EUROPE,63.60496345,43.2338565,0.061478374,0.748561441
Taree,AUSTRALIA,14.29325021,-31.8976392,152.4570533,0.66279668
Tarija,SOUTH AMERICA,29.30116294,-21.52687613,-64.73466891,0.571036154
Tarlac,MALAY ARCHIPELAGO,1016.229677,15.59626807,120.599937,0.705494238
Tarma,SOUTH AMERICA,0.714662511,-11.40747596,-75.72643489,0.501242102
Tarnow,EUROPE,307.2634455,50.0496591,20.93123493,0.730086895
Tarragona,EUROPE,79.58853197,41.13260728,1.223044421,0.73011057
Tarsus,ASIA,274.7017305,36.86293366,34.73861647,0.817828147
Tartagal,SOUTH AMERICA,15.00791273,-22.51109034,-63.80298053,0.634786762
Tartu,EUROPE,55.02901332,58.37564129,26.71740116,0.721511506
Tartus,ASIA,496.1145534,34.84041945,36.00179955,0.752044843
Tarutung,MALAY ARCHIPELAGO,0.71466251,2.017348385,98.95833295,0.714413435
Tash Komur,ASIA,7.861287618,41.34507837,72.20594178,0.544679136
Tashkent,ASIA,711.8038606,41.32395218,69.25205211,0.847488614
Tashtagol,ASIA,25.72785038,52.78149612,87.86308967,0.468781126
Tasikmalaya,MALAY ARCHIPELAGO,729.4106636,-7.217959888,108.088556,0.643716751
Tatarsk,ASIA,23.58386285,55.22294571,75.97493548,0.487186809
Tatui,SOUTH AMERICA,47.88238822,-23.34209189,-47.84921464,0.695956594
Tatvan,ASIA,13.5785877,38.50550045,42.27920246,0.62291121
Taubate,SOUTH AMERICA,203.6788155,-22.96828855,-45.50137303,0.750358045
Taungoo,ASIA,36.44778804,18.94138931,96.43145626,0.678065433
Taupo,POLYNESIA,16.43723774,-38.68869622,176.0787051,0.624538569
Tauranga,POLYNESIA,38.86203861,-37.69562939,176.1474842,0.736170259
Tavda,ASIA,48.59705073,58.06093153,65.25380567,0.50337713
Tawau,MALAY ARCHIPELAGO,44.98257223,4.276229417,117.8912205,0.676666972
Tayshet,ASIA,40.73576311,55.93908884,98.00595636,0.502419054
Tayynsha,ASIA,8.575950129,53.85112492,69.7533284,0.655755721
Taza,AFRICA,25.72785038,34.22531469,-4.004898018,0.811477192
Tbilisi,ASIA,150.620859,41.72557024,44.8195554,0.78704473
Tebessa,AFRICA,35.73312553,35.41630867,8.106416809,0.756863409
Tebingtinggi,MALAY ARCHIPELAGO,60.74631341,3.342170648,99.17427106,0.669162799
Tecoman,NORTH AMERICA,15.72257523,18.92047762,-103.8813569,0.85273359
Tecuala,NORTH AMERICA,4.287975063,22.40299243,-105.4630506,0.812127381
Tefe,SOUTH AMERICA,19.3294451,-3.360208469,-64.71585874,0.485660785
Tegal,MALAY ARCHIPELAGO,2693.853918,-6.976349679,109.1182768,0.710247266
Tegucigalpa,NORTH AMERICA,83.61551375,14.08818872,-87.20405272,0.836920995
Tehran,ASIA,508.1250451,35.71411079,51.41191513,0.860881057
Tehuacan,NORTH AMERICA,40.73576311,18.47389059,-97.40718639,0.815021618
Tehuantepec,NORTH AMERICA,15.72257524,16.33303228,-95.23648742,0.793835033
Tejen,ASIA,20.72521281,37.38420151,60.49437392,0.55206303
Tekax,NORTH AMERICA,6.431962597,20.20927524,-89.28932744,0.851152203
Tekirdag,EUROPE,17.78371028,40.98023256,27.49899572,0.811505747
Tel Aviv-Yafo,ASIA,426.7808537,32.03514018,34.83209217,0.830864049
Telemaco Borba,SOUTH AMERICA,22.15453783,-24.32196434,-50.63795228,0.671797827
Teller,NORTH AMERICA,0.714662511,65.26809212,-166.3670313,0.205048758
Teluk Intan,ASIA,29.30116294,4.015836143,101.0250516,0.657326352
Tema,AFRICA,161.2230765,5.677902026,-0.058550523,0.883101328
Temirtau,ASIA,46.45306319,50.05888787,72.98336258,0.828239909
Temple,NORTH AMERICA,55.74367584,31.09935022,-97.36876655,0.769134881
Temuco,SOUTH AMERICA,46.4530632,-38.72301512,-72.58961972,0.817455347
Tena,SOUTH AMERICA,11.43460017,-0.993664935,-77.81777076,0.730987763
Tengchong,ASIA,35.01846302,25.04362573,98.49273322,0.749518092
Tenkodogo,AFRICA,14.29325021,11.78759756,-0.38589257,0.745863695
Tennant Creek,AUSTRALIA,4.287975064,-19.64525597,134.1822677,0.704246834
Tenosique,NORTH AMERICA,9.290612639,17.47285402,-91.42711609,0.850485635
Teofilo Otoni,SOUTH AMERICA,24.29852537,-17.8597625,-41.51049691,0.694645909
Tepic,NORTH AMERICA,45.73840068,21.50862251,-104.8928418,0.874653699
Teresina,SOUTH AMERICA,127.9245894,-5.083479158,-42.79763331,0.78558985
Termiz,ASIA,95.76477644,37.25961249,67.30240878,0.741767208
Ternate,MELANESIA,18.15487342,0.785186239,127.3573253,0.690288305
Ternopil,EUROPE,62.17563842,49.55115427,25.5978351,0.807430835
Terrace,NORTH AMERICA,16.43723774,54.52466918,-128.608401,0.588888763
Terre Haute,NORTH AMERICA,85.75950128,39.47200856,-87.39166644,0.731949895
Tessenei,AFRICA,11.43460017,15.11168984,36.65174208,0.427337656
Tete,AFRICA,24.01503505,-16.14975356,33.5884148,0.768130119
Tetovo,EUROPE,39.30643809,42.04606379,21.00550154,0.763888682
Texarkana,NORTH AMERICA,90.76213886,33.44635839,-94.06762536,0.718644634
Texas City,NORTH AMERICA,72.89557609,29.3831871,-94.96578203,0.796011171
Teziutlan,NORTH AMERICA,75.03956362,19.80480011,-97.31473765,0.793809508
Tezpur,ASIA,2195.389221,26.76258456,92.79270427,0.642323812
Thai Nguyen,ASIA,767.4332014,21.46719294,105.9956156,0.646973967
Thanh Hoa,ASIA,1492.272682,19.81216992,105.7000148,0.718530556
Thanjavur,ASIA,2208.272624,10.54671832,79.18572193,0.727389125
The Hague,EUROPE,954.0507251,51.96294008,4.4420228,0.85041352
The Pas,NORTH AMERICA,10.00527515,53.82556539,-101.255272,0.522723672
Theodore,AUSTRALIA,0.71466251,-24.94061543,150.0741764,0.443155811
Thermopolis,NORTH AMERICA,6.431962595,43.64896067,-108.2203168,0.570275512
Thessalon,NORTH AMERICA,2.249929658,46.26585642,-83.56317259,0.506206516
Thessaloniki,EUROPE,184.9838416,40.65066856,22.92165928,0.818087328
Thies,AFRICA,49.31171324,14.79793585,-16.92921439,0.806971195
Thika,AFRICA,19.29588779,-1.045433024,37.07663469,0.660307011
Thimphu,ASIA,35.73312553,27.48227022,89.63334202,0.464850515
Thohoyandou,AFRICA,469.5332695,-23.02851242,30.63836891,0.52742378
Thompson,NORTH AMERICA,17.15190025,55.75310749,-97.85522615,0.572392773
Thongwa,ASIA,2.858650043,16.76386511,96.51946849,0.626178174
Thorshavn,EUROPE,17.46498272,62.02368489,-6.782210381,0.565929781
Three Springs,AUSTRALIA,0.714662511,-29.53192656,115.7570354,0.640663236
Thunder Bay,NORTH AMERICA,110.7966208,48.4130824,-89.26770568,0.693198307
Thung Song,ASIA,3.573312552,8.159092495,99.71634358,0.737600816
Tianjin,ASIA,39320.3741,37.64572741,117.2885102,0.78610872
Tianmen,ASIA,1882.649891,30.62092581,112.9823927,0.705010072
Tianshui,ASIA,280.8623667,34.55586968,105.7455464,0.71405438
Tiarat,AFRICA,35.73312554,35.36524078,1.314932138,0.774546358
Tibati,AFRICA,3.573312552,6.467849254,12.62297517,0.565164349
Ticul,NORTH AMERICA,12.86392519,20.40143772,-89.54017448,0.843394602
Tidjikdja,AFRICA,5.717300087,18.55814098,-11.43556283,0.187520586
Tidore,MELANESIA,26.56284175,0.665829572,127.3937742,0.366987774
Tieli,ASIA,55.02901332,46.99461179,128.0342629,0.804637551
Tieling,ASIA,175.8069776,42.28040169,123.8485841,0.74446225
Tijuana,NORTH AMERICA,459.4837519,32.54115916,-117.0029245,0.853478504
Tikhoretsk,EUROPE,32.15981297,45.86447061,40.11936085,0.886193563
Tikhvin,EUROPE,25.01318787,59.65061263,33.51505094,0.588552172
Tikrit,ASIA,27.15717541,34.62764169,43.66671249,0.702496521
Tillaberi,AFRICA,5.71730008,14.21934503,1.447822704,0.534825088
Tillamook,NORTH AMERICA,10.71993766,45.46571554,-123.8387394,0.615183709
Timaru,POLYNESIA,18.79919308,-44.38683635,171.2341321,0.669726652
Timashevsk,EUROPE,25.01318787,45.62723737,38.94107741,0.813721515
Timbauba,SOUTH AMERICA,64.31962596,-7.486106674,-35.30964137,0.473704055
Timbedra,AFRICA,0.714662511,16.25050892,-8.167249677,0.371246872
Timbuktu,AFRICA,15.00791272,16.75725904,-3.0069826,0.564142963
Timika,MELANESIA,9.290612633,-4.537795481,136.8808522,0.493924826
Timimoun,AFRICA,5.717300085,29.24207275,0.273204804,0.254559038
Timiryazevskiy,ASIA,12.86392519,56.49385897,84.88718081,0.630747584
Timisoara,EUROPE,90.04747635,45.74920521,21.22497711,0.841200842
Timmins,NORTH AMERICA,27.87183792,48.48430297,-81.34097138,0.700969492
Timon,SOUTH AMERICA,29.14868432,-5.089423918,-42.83789556,0.787701301
Tindouf,AFRICA,15.72257524,27.68901617,-8.155267793,0.449663358
Tingo Maria,SOUTH AMERICA,11.43460017,-9.293663427,-76.00577698,0.557512055
Tinogasta,SOUTH AMERICA,1.429325021,-28.06161777,-67.5669761,0.404313932
Tirana,EUROPE,81.47152621,41.34438697,19.80066595,0.848942833
Tiraspol,EUROPE,52.88502579,46.85460152,29.62604118,0.829004206
Tirgu Mures,EUROPE,49.31171324,46.54086588,24.53472183,0.838967857
Tiruchchirappalli,ASIA,6777.559439,10.73887099,79.08451094,0.733142306
Tirunelveli,ASIA,238.6972786,8.761259487,77.71679612,0.740286664
Tirupati,ASIA,672.5192184,13.62736047,79.61152311,0.698622648
Tiruppur,ASIA,349.4591473,11.11033754,77.29461553,0.724602402
Tiruvannamalai,ASIA,2299.699607,12.1983432,79.095796,0.748199118
Titusville,NORTH AMERICA,67.06034549,28.59838692,-80.8341746,0.727535567
Tizimin,NORTH AMERICA,14.29325021,21.1474345,-88.15386651,0.866859526
Tiznit,AFRICA,18.58122528,29.70786288,-9.745887383,0.620519754
Tlaxcala,NORTH AMERICA,202.0712271,19.30097387,-98.29316777,0.849772036
Tlaxiaco,NORTH AMERICA,5.002637575,17.27202341,-97.68629202,0.756148345
Tlimcen,AFRICA,64.31962596,34.89560991,-1.317463405,0.749768918
Toamasina,AFRICA,39.98663932,-18.14151825,49.37951675,0.634219443
Tobol,ASIA,4.287975061,52.69895927,62.57422565,0.598803839
Tobolsk,ASIA,38.59177558,58.20240265,68.255392,0.675726595
Tocache,SOUTH AMERICA,1.429325021,-8.182185761,-76.52116584,0.599278025
Tocantinopolis,SOUTH AMERICA,5.002637574,-6.324719478,-47.42832641,0.608359932
Toconao,SOUTH AMERICA,0.714662511,-23.18291568,-68.00856391,0.626446962
Tocopilla,SOUTH AMERICA,4.106990866,-22.08339706,-70.19899578,0.44499851
Togiak,NORTH AMERICA,0.714662511,59.06816317,-160.3835086,0.430975161
Toguchin,ASIA,26.4425129,55.245889,84.38798363,0.63652482
Tokar,AFRICA,10.00527515,18.4342653,37.72155116,0.503508828
Tokmak,ASIA,62.17563843,42.83672337,75.28230674,0.656530664
Toktogul,ASIA,22.86920035,41.88260797,72.92804232,0.460262292
Tokushima,ASIA,225.0592255,34.10614476,134.4883573,0.88409384
Tokyo,ASIA,5875.831583,35.72498054,139.6826661,0.874443043
Tolanaro,AFRICA,6.369983415,-25.01901008,46.97392122,0.516586316
Toledo1,NORTH AMERICA,477.1735162,41.66110084,-83.60979437,0.777383604
Toledo2,EUROPE,27.87183791,39.86591517,-4.042244802,0.700460606
Toliara,AFRICA,41.40074774,-23.33988302,43.69627022,0.52119219
Tolu,SOUTH AMERICA,3.968097091,9.525551247,-75.58370289,0.613926629
Toluca,NORTH AMERICA,414.5042562,19.26835354,-99.60710708,0.845055069
Tolyatti,EUROPE,255.8491788,53.54489516,49.37704797,0.791277958
Tom Price,AUSTRALIA,4.287975066,-22.68344926,117.7854895,0.439637543
Tomah,NORTH AMERICA,16.43723775,43.99403596,-90.50620977,0.697036057
Tomakomai,ASIA,52.80664903,42.64309734,141.5770129,0.826280575
Tombstone,NORTH AMERICA,2.143987531,31.71989645,-110.0731092,0.4854861
Tomsk,ASIA,206.5374656,56.54257152,84.9459671,0.77038655
Tonantins,SOUTH AMERICA,0.71466251,-2.866539519,-67.80957299,0.433561093
Tongchuan,ASIA,105.0553891,35.10128556,109.086373,0.698896685
Tonghua,ASIA,16.43723774,41.68330599,125.7560359,0.739178837
Tongliao,ASIA,113.6313392,43.62428727,122.2648798,0.81505681
Tongling,ASIA,177.9509651,30.94775427,117.8755649,0.707668346
Tongren,ASIA,22.86920034,27.72125926,109.1724868,0.707244163
Tonk,ASIA,50.74103826,26.17133111,75.78930431,0.716106155
Tonopah,NORTH AMERICA,2.144576424,38.07021674,-117.2344492,0.483888439
Toowoomba,AUSTRALIA,64.31962596,-27.55954246,151.9349784,0.704722325
Topeka,NORTH AMERICA,140.0738521,39.04088228,-95.70459383,0.796681644
Topki,ASIA,20.72521281,55.28248661,85.606419,0.666307036
Torbat-e Jam,ASIA,17.86656277,35.24412551,60.6174065,0.635126135
Toronto,NORTH AMERICA,2621.893219,43.68748105,-79.48826657,0.829177439
Tororo,AFRICA,2324.248298,0.559443482,34.27714851,0.731869612
Torreon,NORTH AMERICA,163.6577149,25.55919808,-103.4507573,0.788082782
Torzhok,EUROPE,25.01318787,57.05338978,34.96256544,0.738357493
Totness,SOUTH AMERICA,2.858650043,5.880447525,-56.33844823,0.545962924
Tottori,ASIA,46.88845977,35.50089457,134.2196436,0.802779165
Touggourt,AFRICA,33.589138,33.11386956,6.064864611,0.677840921
Toulon,EUROPE,206.0266011,43.13215993,5.91314493,0.782262833
Toulouse,EUROPE,464.5306319,43.60243576,1.410011183,0.785550258
Tournavista,SOUTH AMERICA,0.71466251,-8.924282558,-74.71757755,0.422097102
Tours,EUROPE,207.9667906,47.38674756,0.689888097,0.76305493
Townsville,AUSTRALIA,87.90348881,-19.29293847,146.7645379,0.771110327
Toyama,ASIA,149.931832,36.71478522,137.230014,0.853466968
Tozeur,AFRICA,18.58122527,33.92348267,8.129884147,0.708413747
Trablous,ASIA,223.6683898,34.47428936,35.9723558,0.6407996
Trabzon,ASIA,658.2804757,40.96856741,40.11600724,0.763075681
Tralee,EUROPE,24.29852537,52.27907146,-9.703390094,0.656616252
Trancas,SOUTH AMERICA,1.429325021,-26.22428787,-65.28833112,0.724163054
Trang,ASIA,37.16245055,7.573732367,99.63698007,0.826300871
Tranqueras,SOUTH AMERICA,2.858650042,-31.18463375,-55.7734783,0.63449643
Traralgon,AUSTRALIA,19.29588779,-38.19237684,146.5329833,0.793536757
Traverse City,NORTH AMERICA,60.0017402,44.75387624,-85.62222929,0.679336525
Treinta y Tres,SOUTH AMERICA,13.5785877,-33.22444125,-54.3860603,0.703773161
Trelew,SOUTH AMERICA,33.589138,-43.24916219,-65.31849571,0.712938026
Trento,EUROPE,70.75158856,46.09975424,11.11485733,0.761811644
Trenton,NORTH AMERICA,649.8133079,40.16656989,-74.82765934,0.772759766
Trepassey,NORTH AMERICA,1.395242472,46.73886168,-53.3680216,0.385238963
Tres Arroyos,SOUTH AMERICA,17.15190026,-38.37273293,-60.28121101,0.766324857
Tres Lagoas,SOUTH AMERICA,35.73312553,-20.78334963,-51.70573137,0.715935779
Treviso,EUROPE,183.6682653,45.69588261,12.25077203,0.864885305
Trieste,EUROPE,71.16416815,45.6496818,13.79728654,0.769194109
Trindade,SOUTH AMERICA,75.71336426,-16.62914129,-49.44129353,0.706769498
Trinidad1,NORTH AMERICA,11.43460017,37.17766277,-104.511856,0.61075452
Trinidad2,SOUTH AMERICA,15.00791272,-14.82657465,-64.90249448,0.607928322
Tripoli1,AFRICA,191.2564863,32.86664275,13.18727161,0.851342481
Tripoli2,EUROPE,12.86392519,37.51601506,22.37789136,0.771805061
Trivandrum,ASIA,4689.07991,9.013721697,76.79213685,0.681622877
Trnava,EUROPE,30.73048796,48.37364756,17.58094793,0.873298513
Trois Rivieres,NORTH AMERICA,92.61772967,46.36663933,-72.56599439,0.780766117
Troitsk,ASIA,51.45570076,54.09885608,61.55677913,0.672547799
Trollhattan,EUROPE,66.46361349,58.29687878,12.2909129,0.67286698
Tromso,EUROPE,47.03728722,69.67615841,18.94625421,0.506462383
Trondheim,EUROPE,152.2231148,63.40572213,10.39407681,0.62581686
Trout River,NORTH AMERICA,0.71466251,49.4844986,-58.1337024,0.389718866
Troyes,EUROPE,83.61551375,48.2990844,4.068232972,0.809609567
Trujillo1,SOUTH AMERICA,10.71993766,9.368461406,-70.44316569,0.571606962
Trujillo2,NORTH AMERICA,1.429325021,15.91750898,-85.96358843,0.498454745
Trujillo3,SOUTH AMERICA,69.13021206,-8.093983433,-79.0358609,0.64470043
Truth or Consequences,NORTH AMERICA,10.71993766,33.13855661,-107.2569436,0.574211036
Tsavo,AFRICA,0.714662511,-2.991114153,38.46559772,0.03855931
Tsetserleg,ASIA,15.00791272,47.47787715,101.4587039,0.512768069
Tshabong,AFRICA,4.287975065,-26.01571216,22.39510728,0.399086879
Tshela,AFRICA,2.858650043,-4.963869478,12.92177149,0.210818156
Tshikapa,AFRICA,28.58650043,-6.411575015,20.78426903,0.81034501
Tskhinvali,ASIA,15.00791272,42.23635209,43.96051946,0.721707718
Tsu,ASIA,329.2847774,34.80738961,136.5447727,0.853505141
Tsumeb,AFRICA,8.575950129,-19.24285659,17.704878,0.722716031
Tsuruoka,ASIA,30.73048796,38.73279816,139.8206791,0.83588092
Tuapse,ASIA,20.65132355,44.10830787,39.08318313,0.611019982
Tuban,MALAY ARCHIPELAGO,3950.001731,-7.057887115,111.9159264,0.692073307
Tubarao,SOUTH AMERICA,38.59177557,-28.47212808,-49.02264692,0.757936511
Tubruq,AFRICA,24.28276079,32.08918899,23.94947396,0.895488048
Tucano,SOUTH AMERICA,0.714662511,-10.95810634,-38.79181875,0.681415127
Tucson,NORTH AMERICA,613.1804342,32.25929968,-110.93633,0.7378966
Tucumcari,NORTH AMERICA,8.575950126,35.17261714,-103.7309787,0.663547576
Tucupita,SOUTH AMERICA,9.290612638,9.067633583,-62.05901365,0.516891627
Tucurui,SOUTH AMERICA,0.714662511,-3.674857251,-49.71734059,0.181764211
Tukuyu,AFRICA,126.7681474,-9.213103501,33.62218882,0.487707806
Tula1,EUROPE,207.9667906,54.20677656,37.61492619,0.761325746
Tula2,NORTH AMERICA,0.714662511,23.00948544,-99.7178145,0.629185266
Tulare,NORTH AMERICA,37.87711307,36.21055854,-119.3478033,0.789662868
Tulcea,EUROPE,23.58386285,45.18289129,28.78740054,0.795863173
Tulsa,NORTH AMERICA,495.2611199,36.1080755,-95.92490206,0.807892132
Tulua,SOUTH AMERICA,19.29588779,4.087212779,-76.20098764,0.698753476
Tulun,ASIA,45.73840068,54.56848752,100.5749249,0.566855445
Tumbes,SOUTH AMERICA,12.86392519,-3.56017577,-80.44737039,0.6605175
Tumen,ASIA,17.86656277,42.97054313,129.8362358,0.775662657
Tumkur,ASIA,90.76213886,13.35813389,77.09499803,0.790204889
Tumut,AUSTRALIA,6.4319626,-35.30182421,148.2197956,0.696818386
Tunduma,AFRICA,15.00791272,-9.30510097,32.76421125,0.651639473
Tunduru,AFRICA,0.714662511,-11.09058512,37.36633733,0.303285354
Tungkang,ASIA,343.001463,22.56927918,120.4802367,0.787783188
