City,Region,tif_count,Latitude,Longitude,Brightness
Resita,EUROPE,43.0000344,45.31104651,21.8877907,0.469438449
Revelstoke,NORTH AMERICA,22.0000176,50.99962121,-118.2041667,0.346114126
Reykjavik,NORTH AMERICA,200.00016,64.12029166,-21.88666666,3.858611567
Reynosa,NORTH AMERICA,173.1579216,26.06240872,-98.29747711,3.868655127
Rezekne,EUROPE,49.0000392,56.5170068,27.33945579,0.601414571
Rhinelander,NORTH AMERICA,22.0000176,45.64242424,-89.41931818,0.730187698
Ribeirao Preto,SOUTH AMERICA,234.0001872,-21.17012108,-47.79918091,2.626739903
Riberalta,SOUTH AMERICA,23.0000184,-11.00326087,-66.06340579,0.366305026
Richland,NORTH AMERICA,41.0000328,46.2953252,-119.2890244,1.633648072
Richmond1,NORTH AMERICA,1339.001071,37.50006223,-77.49264998,2.416659612
Richmond2,NORTH AMERICA,13.0000104,38.77051282,-112.0910256,0.223043635
Richmond3,NORTH AMERICA,73.0000584,39.83641552,-84.8969178,1.590385759
Richmond4,AUSTRALIA,18.0000144,-33.60324074,150.7421296,0.495669996
Richmond5,AUSTRALIA,1.000000801,-20.725,143.1333333,0.072540942
Rida,ASIA,28.0000224,14.42321428,44.83839286,0.036815143
Ridder,ASIA,43.0000344,50.35406977,83.51395349,0.366052822
Riga,EUROPE,364.0002912,56.95773809,24.12348901,2.912312323
Rigolet,NORTH AMERICA,1.0000008,54.18333333,-58.45833333,0.036223982
Rijeka,EUROPE,118.0000944,45.35706215,14.38531074,1.46354071
Rimouski,NORTH AMERICA,63.00005041,48.44801587,-68.52883598,1.556101377
Rio Bueno,SOUTH AMERICA,11.0000088,-40.33181818,-72.9560606,0.336559316
Rio Claro,SOUTH AMERICA,136.0001088,-22.39522059,-47.56875,1.305600501
Rio Colorado,SOUTH AMERICA,17.0000136,-38.9872549,-64.09509804,0.604554401
Rio Cuarto,SOUTH AMERICA,62.0000496,-33.11948925,-64.35080645,2.16771646
Rio Gallegos,SOUTH AMERICA,60.000048,-51.62458333,-69.25513889,2.774989253
Rio Grande1,SOUTH AMERICA,66.0000528,-32.06489899,-52.15909091,1.776936259
Rio Grande2,SOUTH AMERICA,37.0000296,-53.78018018,-67.73333333,2.761562507
Rio Largo,SOUTH AMERICA,207.5571377,-9.505533632,-35.86289077,0.707706588
Rio Negro,SOUTH AMERICA,45.000036,-26.11111111,-49.80574074,0.53835654
Rio Tercero,SOUTH AMERICA,33.0000264,-32.16767677,-64.12752525,1.084130026
Rio Verde1,NORTH AMERICA,34.0000272,21.93946078,-100.0171569,0.301101965
Rio Verde2,SOUTH AMERICA,41.0000328,-17.78597561,-50.92804878,1.245859341
Rio de Janeiro,SOUTH AMERICA,1864.001491,-22.82207618,-43.43178201,5.668966211
Riobamba,SOUTH AMERICA,48.0000384,-1.662152779,-78.6609375,0.4748573
Riohacha,SOUTH AMERICA,28.0000224,11.53690476,-72.91309523,1.344708468
Rivas,SOUTH AMERICA,17.0000136,11.44705882,-85.82892157,0.217707089
Rivera,SOUTH AMERICA,76.0000608,-30.88618421,-55.53519737,1.216769187
Riverside,NORTH AMERICA,1345.410504,33.99513403,-117.5126569,4.170923757
Riverton,NORTH AMERICA,24.0000192,43.034375,-108.3951389,0.325220744
Riviere-du-Loup,NORTH AMERICA,35.000028,47.83761905,-69.53380952,1.446778925
Rivne,EUROPE,73.0000584,50.63344749,26.24383562,0.624924906
Riyadh,ASIA,1097.000878,24.68315102,46.73628077,13.39630319
Rize,ASIA,493.5056111,40.97897641,40.45469941,0.302402016
Rizhao,ASIA,860.9485172,35.25538053,119.2803818,0.757409072
Roanne,EUROPE,99.0000792,46.04099326,4.05143098,1.169458553
Roanoke,NORTH AMERICA,353.0002824,37.28928234,-79.98016997,1.515564248
Robertsport,AFRICA,3.000002399,6.758333332,-11.375,1.07E-05
Robore,SOUTH AMERICA,12.0000096,-18.33055556,-59.75763889,0.12361531
Rocha,SOUTH AMERICA,22.0000176,-34.47386364,-54.33030303,0.889844581
Rochester1,NORTH AMERICA,906.0007248,43.15526122,-77.59333149,2.099390741
Rochester2,NORTH AMERICA,134.0001072,44.03501244,-92.4829602,2.028632847
Rock Hill,NORTH AMERICA,147.0001176,34.94897959,-81.03367347,1.997464267
Rock Island,NORTH AMERICA,233.6175335,41.5017008,-90.50427002,2.683928374
Rockford,NORTH AMERICA,395.3453749,42.30447751,-89.04697334,2.089097342
Rockhampton,AUSTRALIA,54.0000432,-23.36188272,150.512963,0.817432581
Rocky Mount,NORTH AMERICA,108.0000864,35.9621142,-77.82037037,1.789719332
Rodeo,SOUTH AMERICA,2.0000016,-30.20833333,-69.1375,0.125868529
Rodos,EUROPE,27.00002161,36.4345679,28.21111111,1.421086449
Roebourne,AUSTRALIA,5.000003999,-20.765,117.135,0.103634541
Rohtak,ASIA,2602.912171,28.93937916,76.54643482,0.408644561
Rolim de Moura,SOUTH AMERICA,31.0000248,-11.7217742,-61.78575268,0.505681006
Roma,AUSTRALIA,9.000007198,-26.56759259,148.7805556,0.243603902
Rome,EUROPE,1066.000853,41.87341307,12.53988431,4.694833708
Rondonopolis,SOUTH AMERICA,60.000048,-16.45194445,-54.64,2.649037624
Rosario do Sul,SOUTH AMERICA,19.0000152,-30.24868421,-54.92763158,0.678205463
Rosario1,SOUTH AMERICA,458.0003664,-32.93295124,-60.71155385,5.219499376
Rosario2,SOUTH AMERICA,9.000007197,-2.928703705,-44.26018518,0.35535367
Rosario3,SOUTH AMERICA,3.0000024,-24.41944445,-57.11944444,0.204660843
Roseau,SOUTH AMERICA,15.000012,15.30222222,-61.38166666,0.207730101
Roseburg,NORTH AMERICA,55.00004399,43.2360606,-123.3607576,0.594990987
Rosenheim,EUROPE,79.0000632,47.85559072,12.10516878,0.368732844
Roskilde,EUROPE,56.0000448,55.64583333,12.08660715,0.932958012
Roslavl,EUROPE,40.00003201,53.95625,32.86,0.669017979
Rosso,AFRICA,15.000012,16.515,-15.80833333,0.139925036
Rostock,EUROPE,227.0001816,54.11538179,12.10510279,1.221773376
Rostov1,EUROPE,312.0002496,47.26626602,39.72069979,2.48654563
Rostov2,EUROPE,26.00002079,57.19711538,39.41474359,0.943278296
Roswell,NORTH AMERICA,72.0000576,33.39039352,-104.5315972,0.822900081
Rotorua,POLYNESIA,53.00004241,-38.1345912,176.2435535,0.474775935
Rotterdam,EUROPE,992.6882405,51.92905028,4.538982426,9.639030886
Rouen,EUROPE,320.000256,49.43049479,1.07479167,2.252556918
Roura,SOUTH AMERICA,1.000000799,4.724999998,-52.33333333,0.065482622
Rouyn-Noranda,NORTH AMERICA,44.0000352,48.24810606,-79.02443181,1.400833467
Rovaniemi,EUROPE,84.0000672,66.50376984,25.6952381,2.79827445
Roxas,MALAY ARCHIPELAGO,22.0000176,11.59128788,122.7450758,0.129296142
Rubtsovsk,ASIA,73.00005841,51.5272831,81.19942923,0.638174052
Rudny,ASIA,37.00002961,52.97454955,63.11554054,1.103077106
Ruhengeri,AFRICA,1335.671327,-1.560979464,29.64082219,0.007018633
Rumbek,AFRICA,4.0000032,6.812499998,29.67083334,0.003955753
Rundu,AFRICA,11.0000088,-17.91136364,19.76590909,0.189247491
Ruse,EUROPE,91.00007281,43.87664835,25.96941392,0.948758425
Russas,SOUTH AMERICA,15.000012,-4.933333335,-37.97777777,0.988825616
Rustavi,ASIA,66.00005281,41.55277778,45.00732324,0.678258943
Rustenburg,AFRICA,111.0000888,-25.63153153,27.20397898,1.178118781
Ruteng,MALAY ARCHIPELAGO,28.00002239,-8.584523811,120.4517857,0.02337875
Ruzayevka,EUROPE,50.00004,54.06333333,44.93983334,0.559958987
Ryazan,EUROPE,293.0002344,54.6254835,39.70602958,2.560887487
Rybinsk,EUROPE,144.0001152,58.0646412,38.80925926,1.445570428
Rzeszow,EUROPE,334.0002672,50.0368513,21.97372755,1.013675016
Rzhev,EUROPE,43.0000344,56.2627907,34.31957365,0.714038336
Saarbrucken,EUROPE,1017.000814,49.25735005,6.944247791,0.885662633
Sabanalarga,SOUTH AMERICA,48.0000384,10.65086805,-74.92378472,0.483232206
Sabha,AFRICA,41.0000328,27.04756097,14.42134147,2.302625955
Sabinas Hidalgo,NORTH AMERICA,16.0000128,26.5015625,-100.18125,0.613852882
Sabzewar,ASIA,45.000036,36.20703704,57.67777778,0.904740021
Sacramento,NORTH AMERICA,1414.001131,38.62234205,-121.3569071,3.128312133
Sadah,ASIA,107.0000856,16.96690031,43.70973521,0.126704911
Sadiqabad,ASIA,2511.989803,28.46945552,70.20414775,0.174903484
Safford,NORTH AMERICA,21.0000168,32.8297619,-109.7230159,0.334716208
Safi,AFRICA,61.00004879,32.30300546,-9.231010926,1.739901014
Safonovo,EUROPE,45.000036,55.12074074,33.22962963,0.713935662
Sagar,ASIA,135.000108,23.8504321,78.74993827,0.380030226
Saginaw1,NORTH AMERICA,200.00016,43.432375,-83.96275,2.008704086
Saginaw2,NORTH AMERICA,128.0001024,43.61152344,-83.89661458,1.285433414
Sagua la Grande,NORTH AMERICA,15.000012,22.81,-80.08,0.366256665
Saharanpur,ASIA,21728.59243,29.70799056,77.61270301,0.322877108
Sahiwal,ASIA,7655.747449,30.53468335,72.87748151,0.098271219
Saida1,ASIA,179.0001432,33.51424581,35.41945997,0.888365702
Saida2,AFRICA,46.0000368,34.85344203,0.1509058,0.947649161
Saidpur,ASIA,9786.898241,25.69718825,88.72724693,0.05276139
Saidu,ASIA,1703.001362,34.83688099,72.34099628,0.023376374
Saint GeorgeÛªs,SOUTH AMERICA,12.0000096,12.05069444,-61.75,0.331527749
Saint John's,SOUTH AMERICA,31.0000248,17.12473118,-61.8282258,0.919496145
Saint-Etienne,EUROPE,197.0001576,45.44082064,4.364974623,1.744362666
Saint-Georges1,NORTH AMERICA,54.0000432,46.12993827,-70.67438271,1.217162576
Saint-Georges2,SOUTH AMERICA,1.0000008,3.908333332,-51.81666666,0.098906152
Saint-Laurent-du-Maroni,SOUTH AMERICA,4.000003199,5.499999998,-54.0375,0.756381334
Saint-Louis,AFRICA,38.0000304,16.02653509,-16.48815789,0.143288896
Sakata,ASIA,40.00003198,38.92770833,139.836875,0.413379711
Sakhon Nakhon,ASIA,38.0000304,17.18640351,104.1151316,0.571320713
Saki,ASIA,31.00002481,41.19704301,47.17016129,0.373380892
Salalah,ASIA,83.0000664,17.03012048,54.09648595,7.601210408
Salamanca1,NORTH AMERICA,59.00004719,20.57514124,-101.1977401,2.504716844
Salamanca2,SOUTH AMERICA,10.000008,-31.775,-70.97083333,0.332807079
Salamanca3,EUROPE,88.0000704,40.96316288,-5.658617421,1.917798305
Salatiga,MALAY ARCHIPELAGO,100.00008,-7.337166668,110.4925833,0.255545371
Salavat,EUROPE,56.00004479,53.38586309,55.91160715,2.53881539
Salaverry,SOUTH AMERICA,4.0000032,-8.216666668,-78.98125,0.456523374
Saldanha,AFRICA,15.000012,-33.00055556,17.93277778,0.83193366
Sale,AUSTRALIA,15.000012,-38.10111111,147.0716667,0.425363116
Salekhard,ASIA,31.0000248,66.54543011,66.5889785,4.007788817
Salem1,NORTH AMERICA,370.5590235,42.53865885,-70.94623544,2.068447047
Salem2,NORTH AMERICA,241.0001928,44.94574689,-123.0240318,1.719736324
Salem3,ASIA,3606.273679,11.59576852,78.02125735,0.259947869
Salerno,EUROPE,592.6813842,40.73421304,14.7182189,2.387725232
Salgueiro,SOUTH AMERICA,7.0000056,-8.069047621,-39.125,0.653139242
Salima,AFRICA,279.8957946,-13.75985356,34.40126222,0.00995878
Salina,NORTH AMERICA,69.0000552,38.82427536,-97.61231884,1.10611624
Salina Cruz,NORTH AMERICA,42.0000336,16.20337301,-95.20099206,11.59122359
Salinas1,NORTH AMERICA,83.0000664,36.69196787,-121.6436747,1.760000303
Salinas2,SOUTH AMERICA,4.000003198,-2.195833335,-80.99166666,0.559765155
Salinopolis,SOUTH AMERICA,8.000006397,-0.618750002,-47.33854166,0.781739553
Salisbury,NORTH AMERICA,77.0000616,35.67770563,-80.4801948,1.545989995
Salluit,NORTH AMERICA,1.000000799,62.18333333,-75.66666666,0.108977646
Salmon,NORTH AMERICA,10.000008,45.18,-113.9016667,0.127587191
Salsk,EUROPE,33.0000264,46.4760101,41.53232324,0.722293996
Salt Lake City,NORTH AMERICA,1553.001242,40.82155505,-111.9409798,1.990057384
Salta,SOUTH AMERICA,143.0001144,-24.79871795,-65.42162004,2.635820304
Saltillo,NORTH AMERICA,193.0001544,25.43747841,-100.9828152,1.640165722
Salto,SOUTH AMERICA,37.66859775,-31.38536823,-57.968364,2.494477258
Salum,AFRICA,5.000004003,31.56,25.155,0.614043274
Salvador,SOUTH AMERICA,419.0003352,-12.89922435,-38.41959029,3.931081556
Salzburg,EUROPE,179.0001432,47.80926443,13.01783054,0.780917082
Samalut,AFRICA,170.8083614,28.27601569,30.69955116,1.378727734
Samandagi,ASIA,95.01176779,36.1076066,35.98121965,0.438482279
Samara,EUROPE,508.0004064,53.18236548,50.12055447,3.356246388
Samarinda,MALAY ARCHIPELAGO,112.0000896,-0.508779764,117.1487351,0.778384807
Samarqand,ASIA,553.0004424,39.66335141,66.99668475,0.539151972
Sambalpur,ASIA,166.0001328,21.48448795,83.9687751,0.559955063
Sambava,AFRICA,16.00001281,-14.26197917,50.1484375,0.019467515
Same,AFRICA,2.000001602,-4.079166668,37.725,0.011843243
Sampit,MALAY ARCHIPELAGO,28.00002241,-2.527380954,112.9532738,0.234728009
Samsun,ASIA,589.0004713,41.24916525,36.60171194,1.061947698
Samut Prakan,ASIA,712.6838391,13.67996858,100.6998006,3.150677432
San,AFRICA,16.0000128,13.3078125,-4.899999997,0.102695835
San Angelo,NORTH AMERICA,123.0000984,31.45792683,-100.4564363,1.3964961
San Antonio Oeste,SOUTH AMERICA,14.0000112,-40.72916667,-64.95833333,1.286024002
San Antonio de los Banos,NORTH AMERICA,7.000005599,22.89642857,-82.50595238,0.489286273
San Antonio1,NORTH AMERICA,1327.001062,29.48651721,-98.50498618,4.278138881
San Antonio2,SOUTH AMERICA,52.0000416,-33.55769231,-71.60993589,1.487894012
San Bernardino,NORTH AMERICA,1733.828711,34.03797073,-117.4073299,3.915852693
San Bernardo,SOUTH AMERICA,465.6230943,-33.58664944,-70.71542682,3.410858122
San Carlos,SOUTH AMERICA,6.000004798,-17.40138889,-63.73472222,0.051339714
San Carlos de Bariloche,SOUTH AMERICA,83.0000664,-41.14246988,-71.33273092,0.86357086
San Carlos del Zulia,SOUTH AMERICA,21.0000168,9.000396824,-71.91428571,0.729299374
San Cristobal,SOUTH AMERICA,110.000088,7.803181817,-72.24136363,1.245526405
San Cristobal de Las Casas,NORTH AMERICA,77.0000616,16.76071428,-92.66190476,0.352047577
San Diego,NORTH AMERICA,1793.755256,32.94733735,-117.1447522,2.451568013
San Felipe1,NORTH AMERICA,16.0000128,31.02760416,-114.8484375,0.801414364
San Felipe2,SOUTH AMERICA,16.0000128,-32.74375,-70.7265625,1.330878298
San Fernando de Apure,SOUTH AMERICA,55.000044,7.873939392,-67.48590909,1.511191912
San Fernando1,SOUTH AMERICA,110.000088,10.31772727,-61.45931818,4.055083127
San Fernando2,NORTH AMERICA,22.0000176,24.85340909,-98.15113636,0.773518934
San Fernando3,SOUTH AMERICA,25.00002,-34.58066667,-70.98566666,0.917725152
San Francisco de Macoris,SOUTH AMERICA,37.0000296,19.30585585,-70.27117117,0.925293108
San Francisco1,NORTH AMERICA,2567.002054,37.55537268,-122.1315673,3.022742828
San Francisco2,SOUTH AMERICA,26.0000208,-31.42532051,-62.08685897,2.013776103
San Gabriel,SOUTH AMERICA,8.000006401,0.602083332,-77.83020833,0.084185764
San Ignacio,SOUTH AMERICA,26.0000208,-16.38269231,-60.9650641,0.107775012
San Javier,SOUTH AMERICA,7.000005603,-16.2702381,-62.51071428,0.058103446
San Jose de Mayo,SOUTH AMERICA,19.0000152,-34.33421053,-56.71578947,2.023479186
San Jose del Guaviare,SOUTH AMERICA,8.000006398,2.568749998,-72.64375,0.304657358
San Jose1,SOUTH AMERICA,512.0004096,9.9664388,-84.12820638,1.723630028
San Jose2,NORTH AMERICA,11.0000088,13.93257576,-90.83863636,0.371135502
San Jose3,NORTH AMERICA,1300.00367,37.38512365,-121.9675158,3.142995039
San Juan Bautista,SOUTH AMERICA,8.0000064,-26.66458333,-57.14791666,0.642919091
San Juan del Rio,NORTH AMERICA,64.0000512,20.41302083,-99.99088541,0.710285249
San Juan del Sur,SOUTH AMERICA,1.000000799,11.25833333,-85.875,0.137986422
San Juan1,SOUTH AMERICA,1813.00145,18.29848777,-66.09402923,1.680403753
San Juan2,SOUTH AMERICA,294.0002352,-31.52071996,-68.52295918,2.670157073
San Justo,SOUTH AMERICA,9.000007199,-30.78703704,-60.59537037,1.652001052
San Lorenzo1,SOUTH AMERICA,6.000004803,-28.12916667,-58.77083333,0.187945209
San Lorenzo2,SOUTH AMERICA,507.6457143,-25.33207953,-57.49967917,3.71878015
San Luis Obispo,NORTH AMERICA,51.0000408,35.27336601,-120.6660131,0.888798034
San Luis Potosi,NORTH AMERICA,230.000184,22.16474638,-100.9723913,1.319329979
San Luis1,NORTH AMERICA,4.0000032,16.20416666,-89.44583333,0.028617813
San Luis2,SOUTH AMERICA,73.0000584,-33.29155251,-66.33881278,2.354596298
San Marcos,NORTH AMERICA,58.0000464,29.88333333,-97.94454023,1.718411271
San Marino,EUROPE,48.0000384,43.95763889,12.45798611,1.200620191
San Martin1,SOUTH AMERICA,53.0000424,-33.06650944,-68.51084905,1.762388039
San Martin2,SOUTH AMERICA,7.000005599,3.704761903,-73.7,0.321663688
San Mateo,NORTH AMERICA,416.2877708,37.5001276,-122.2546676,2.312861276
San Miguel,NORTH AMERICA,65.000052,13.48230769,-88.16897436,0.397598201
San Miguel de Tucuman,SOUTH AMERICA,234.0001872,-26.81980057,-65.22275641,3.502239522
San Nicolas,SOUTH AMERICA,76.00006081,-33.35197369,-60.21951754,2.293957586
San Pablo,MALAY ARCHIPELAGO,57.0000456,14.07397661,121.3211988,0.227695841
San Pedro Sula,NORTH AMERICA,119.0000952,15.51876751,-87.99971988,1.956508622
San Pedro de Macoris,SOUTH AMERICA,44.0000352,18.47253788,-69.30909091,1.499903604
San Pedro de las Colonias,NORTH AMERICA,18.0000144,25.76342592,-102.9865741,0.627469265
San Pedro1,SOUTH AMERICA,26.0000208,-24.22788462,-64.86923077,0.709018077
San Pedro2,SOUTH AMERICA,7.0000056,-24.08333333,-57.08095238,0.914218804
San Rafael1,SOUTH AMERICA,47.0000376,-34.61382979,-68.32907801,1.484505201
San Rafael2,SOUTH AMERICA,2.000001599,-16.78333334,-60.67916666,0.04923316
San Ramon,SOUTH AMERICA,6.0000048,-11.12222222,-75.35694444,0.098566112
San Ramon de la Nueva Oran,SOUTH AMERICA,18.0000144,-23.13287037,-64.32361111,1.454555183
San Salvador,NORTH AMERICA,456.0003648,13.74296418,-89.18020833,0.70827002
San Salvador de Jujuy,SOUTH AMERICA,73.0000584,-24.19828767,-65.29166666,1.234732025
San SebastiÌÁn,EUROPE,181.0001448,43.28766114,-1.973895024,2.087793954
San-Pedro,AFRICA,34.0000272,4.764950979,-6.655147056,0.364862665
Sanaa,ASIA,194.0001552,15.38019759,44.20244846,1.071888501
Sanandaj,ASIA,55.00004399,35.30681818,46.99106061,0.995900168
Sancti Spiritus,NORTH AMERICA,24.0000192,21.93472222,-79.44583333,0.639915289
Sand Point,NORTH AMERICA,2.000001599,55.3375,-160.5,0.051771169
Sandakan,MALAY ARCHIPELAGO,61.00004882,5.870081966,118.0743169,0.821625139
Sandnes,EUROPE,67.32012203,58.86886521,5.724013273,3.194506626
Sanford,NORTH AMERICA,431.8028812,28.71823896,-81.30958389,2.631589512
Sangli,ASIA,748.6146353,16.82688466,74.57854599,0.218501428
Sangolqui,SOUTH AMERICA,129.4937825,-0.315493311,-78.45568612,0.897105521
Sanliurfa,ASIA,78.00006239,37.16527778,38.80277778,1.711428881
Sanming,ASIA,1.0000008,26.23333333,117.575,0.474645629
Santa Ana,NORTH AMERICA,73.0000584,14.00216895,-89.54520548,0.276025039
Santa Barbara1,NORTH AMERICA,5.000004,26.81,-105.8216667,0.124991033
Santa Barbara2,NORTH AMERICA,171.0001368,34.4369883,-119.7571637,1.120928728
Santa Barbara3,SOUTH AMERICA,5.000003998,-37.66333333,-72.02666666,0.202012179
Santa Clara,NORTH AMERICA,64.00005119,22.4109375,-79.98177083,0.835727212
Santa Cruz Cabralia,SOUTH AMERICA,1.0000008,-16.275,-39.025,0.453742279
Santa Cruz de Tenerife,AFRICA,94.0000752,28.4679078,-16.3055851,2.406259541
Santa Cruz do Sul,SOUTH AMERICA,65.000052,-29.73089744,-52.43423077,1.444163287
Santa Cruz1,SOUTH AMERICA,13.0000104,-17.76282051,-63.24038461,1.73121236
Santa Cruz2,SOUTH AMERICA,3.000002399,-6.222222224,-36.02777777,0.663223224
Santa Fe1,NORTH AMERICA,107.0000856,35.661838,-105.9814642,0.643712929
Santa Fe2,SOUTH AMERICA,114.0000912,-31.60307018,-60.71461988,6.145642051
Santa Ines,SOUTH AMERICA,42.0000336,-3.655158732,-45.37380952,0.848187865
Santa Lucia,SOUTH AMERICA,10.000008,-34.45,-56.39333333,0.704962594
Santa Maria da Vitoria,SOUTH AMERICA,3.0000024,-13.39166667,-44.20833333,0.850290803
Santa Maria1,NORTH AMERICA,97.0000776,34.92431271,-120.4381443,1.175546841
Santa Maria2,SOUTH AMERICA,123.0000984,-29.69552846,-53.79728997,1.030484098
Santa Marta,SOUTH AMERICA,47.00003759,11.24024823,-74.18741134,3.634723621
Santa Rita,SOUTH AMERICA,4.0000032,10.5375,-71.52083333,2.07818341
Santa Rosa de Copan,NORTH AMERICA,13.0000104,14.77692308,-88.78205128,0.300312321
Santa Rosa1,NORTH AMERICA,203.0001624,38.42660098,-122.7132184,1.268825687
Santa Rosa2,SOUTH AMERICA,56.0000448,-36.61785714,-64.29360119,2.584450943
Santa Rosa3,SOUTH AMERICA,43.0000344,-27.85968992,-54.47267442,0.611970585
Santa Rosalia,NORTH AMERICA,8.0000064,27.33958333,-112.275,0.46357728
Santa Vitoria do Palmar,SOUTH AMERICA,16.0000128,-33.521875,-53.36458333,0.592108896
Santana do Livramento,SOUTH AMERICA,47.00935316,-30.87445956,-55.52253759,1.118192699
Santander,EUROPE,155.000124,43.44198925,-3.855806448,3.193817574
Santarem,SOUTH AMERICA,45.000036,-2.441481483,-54.72425926,2.123795733
Santiago Ixcuintla,NORTH AMERICA,14.0000112,21.81488095,-105.2095238,0.372583766
Santiago Tuxtla,NORTH AMERICA,8.000006399,18.47708333,-95.30208333,0.171599814
Santiago de Compostela,EUROPE,40.000032,42.89541666,-8.53583333,1.589727583
Santiago de Cuba,NORTH AMERICA,93.0000744,20.03118279,-75.8297491,1.444791993
Santiago del Estero,SOUTH AMERICA,112.0000896,-27.77611607,-64.2656994,3.888411881
Santiago1,SOUTH AMERICA,20.000016,8.112083332,-80.97583333,0.621028661
Santiago2,SOUTH AMERICA,204.0001632,19.47802287,-70.71147875,1.515263862
Santiago3,SOUTH AMERICA,1262.00101,-33.47402932,-70.67181061,4.377080917
Santo Andre,SOUTH AMERICA,1065.174963,-23.57328956,-46.43620466,5.819037068
Santo Domingo,SOUTH AMERICA,556.0004448,18.47134292,-69.98471223,2.342380204
Santo Tomas,SOUTH AMERICA,5.000004,-14.44833333,-72.08666666,0.015339956
Santo angelo,SOUTH AMERICA,37.0000296,-28.29256757,-54.26171171,0.636887921
Santos,SOUTH AMERICA,402.0003216,-23.94297264,-46.37093698,4.418649507
Sanya,ASIA,63.00005039,18.27116402,109.5026455,1.701527069
Sao Borja,SOUTH AMERICA,30.000024,-28.64638889,-56.01583333,0.987279492
Sao Carlos,SOUTH AMERICA,119.0000952,-22.00203081,-47.89278711,1.222927751
Sao Francisco do Sul,SOUTH AMERICA,13.0000104,-26.24230769,-48.62948718,1.083170002
Sao Gabriel,SOUTH AMERICA,25.00002,-30.33133333,-54.32966666,1.405933965
Sao Joao da Boa Vista,SOUTH AMERICA,47.0000376,-21.97287234,-46.79840425,0.685242266
Sao Joao del Rei,SOUTH AMERICA,48.0000384,-21.12152778,-44.24878472,0.678001911
Sao Jose de Ribamar,SOUTH AMERICA,12.0000096,-2.541666668,-44.07361111,1.149866224
Sao Jose do Rio Preto,SOUTH AMERICA,164.0001312,-20.81026423,-49.37967479,2.443574942
Sao Jose dos Campos,SOUTH AMERICA,290.000232,-23.2229023,-45.89899425,2.447634779
Sao Jose dos Pinhais,SOUTH AMERICA,371.4469326,-25.49825304,-49.17349569,2.082362067
Sao Lourenco do Sul,SOUTH AMERICA,11.0000088,-31.36060606,-51.97954545,1.103465975
Sao Luis,SOUTH AMERICA,299.0002392,-2.529375698,-44.20914158,3.467204802
Sao Luiz Gonzaga,SOUTH AMERICA,22.0000176,-28.40227273,-54.96325757,0.367290949
Sao Mateus,SOUTH AMERICA,31.0000248,-18.71209678,-39.86317204,1.873090765
Sao Paolo,SOUTH AMERICA,3399.002719,-23.55565608,-46.62804991,5.188227183
Sao Tome,AFRICA,37.00002961,0.342342341,6.714864868,0.237808178
Sapele,AFRICA,316.1372279,5.969053145,5.706654626,2.451558359
Sapporo,ASIA,696.0005567,43.08011255,141.366966,2.834977572
Saraburi,ASIA,31.00002481,14.53198925,100.9104839,1.32565732
Sarajevo,EUROPE,167.0001336,43.8503493,18.34710579,1.176602845
Saransk,EUROPE,160.000128,54.19760416,45.17875,1.884063216
Sarapul,EUROPE,68.0000544,56.46973039,53.77953432,1.67315518
Sarasota,NORTH AMERICA,607.0004856,27.32199341,-82.50667215,2.164253742
Saratoga Springs,NORTH AMERICA,106.0000848,43.07877358,-73.80526729,0.895970232
Saratov,EUROPE,320.000256,51.560625,45.96348959,3.023036715
Sargodha,ASIA,6470.015302,31.98500713,72.9027495,0.10067967
Sarh,AFRICA,16.0000128,9.147916665,18.38229167,0.008043689
Sari,ASIA,111.0000888,36.57454955,53.06231232,1.904211954
Sarmiento,SOUTH AMERICA,12.0000096,-45.58333333,-69.07083333,0.61619048
Sarnia,NORTH AMERICA,255.000204,42.96395425,-82.44183006,2.244981722
Sarqan,ASIA,29.0000232,45.41350575,79.90862069,0.03285513
Saryshaghan,ASIA,1.000000801,46.125,73.61666667,0.106751065
Saseba,ASIA,75.00006,33.16622222,129.7448889,0.659242269
Saskatoon,NORTH AMERICA,219.0001752,52.14033485,-106.6590944,3.683436483
Sasovo,EUROPE,25.00002,54.35266666,41.912,0.2768562
Sassandra,AFRICA,12.0000096,4.961111109,-6.094444441,0.080002436
Sassari,EUROPE,62.0000496,40.73763441,8.547043014,1.553786851
Satadougou,AFRICA,1.000000798,12.60833333,-11.41666666,0.00049376
Saudarkrokur,NORTH AMERICA,7.0000056,65.75238095,-19.65238095,1.176030762
Sault Ste. Marie,NORTH AMERICA,120.000096,46.51951389,-84.33715277,2.326062742
Saurimo,AFRICA,18.0000144,-9.656944446,20.38796297,0.472965694
Savannah,NORTH AMERICA,221.0001768,32.04819004,-81.12345399,3.26935562
Savannakhet,ASIA,38.00003039,16.5745614,104.7598684,0.566697874
Saveh,ASIA,28.00002239,35.03125,50.35208334,1.276620413
Savetskaya Gavan,ASIA,13.0000104,48.96987179,140.2884615,0.628481104
Savonlinna,EUROPE,64.0000512,61.87382812,28.88567709,0.817401348
Sawahlunto,MALAY ARCHIPELAGO,57.00004561,-0.689181288,100.7862573,0.041075255
Sayanogorsk,ASIA,17.00001361,53.09166666,91.39950981,0.702063069
Saywun,ASIA,21.0000168,15.94960317,48.78730159,1.87266497
Scarborough,EUROPE,63.0000504,54.2718254,-0.419576716,0.564969637
Schefferville,NORTH AMERICA,1.000000799,54.80833333,-66.81666666,0.333900289
