City,Region,tif_count,Latitude,Longitude,Elevation
Tarapoto,SOUTH AMERICA,1,-6.508333333,-76.48333333,711.401
Tarawa,MICRONESIA,14,1.342857143,173.0113095,0.027821429
Taraz,ASIA,171,42.89488304,71.3831384,1854.142
Tarbes,EUROPE,89,43.23314607,0.062265918,269.3519663
Taree,AUSTRALIA,20,-31.89875,152.4579167,264.78
Tarija,SOUTH AMERICA,41,-21.52764228,-64.73394309,2003.699
Tarlac,MALAY ARCHIPELAGO,1421.971437,15.59551824,120.600687,204.672
Tarma,SOUTH AMERICA,1.000000001,-11.40833333,-75.725,3568.288426
Tarnow,EUROPE,429.9420228,50.04882682,20.93198735,323.2990173
Tarragona,EUROPE,113,41.13119469,1.223746313,371.3
Tarsus,ASIA,394.5548969,36.85948025,34.73467748,265.6947776
Tartagal,SOUTH AMERICA,21,-22.51190476,-63.80238095,415.736
Tartu,EUROPE,76.99999999,58.37489177,26.71818182,74.123
Tartus,ASIA,698.3662994,34.84000823,36.00192163,484.9749643
Tarutung,MALAY ARCHIPELAGO,0.999999999,2.016666667,98.95833333,892.175
Tash Komur,ASIA,11,41.34393939,72.20681818,1573.183
Tashkent,ASIA,996,41.3231844,69.25280288,830.914
Tashtagol,ASIA,35.99999999,52.78055556,87.86388889,538.964
Tasikmalaya,MALAY ARCHIPELAGO,1020.636528,-7.218744014,108.089295,300.20579
Tatarsk,ASIA,33,55.22247475,75.97575758,106.7380909
Tatui,SOUTH AMERICA,67,-23.34278607,-47.84850746,697.098
Tatvan,ASIA,19,38.50482456,42.27982456,1916.892
Taubate,SOUTH AMERICA,285,-22.96906433,-45.50061404,861.4254698
Taungoo,ASIA,51,18.94068627,96.43218954,255.546
Taupo,POLYNESIA,22.99999999,-38.68949275,176.0793478,512.724
Tauranga,POLYNESIA,55,-37.69666667,176.1486364,38.858
Tavda,ASIA,68,58.06004902,65.25453431,76.386
Tawau,MALAY ARCHIPELAGO,65.99999999,4.275378788,117.890404,258.7757561
Tayshet,ASIA,56.99999999,55.93830409,98.00672515,481.9370877
Tayynsha,ASIA,12,53.85,69.75416667,232.255
Taza,AFRICA,35.99999999,34.22453704,-4.004166667,708.7002501
Tbilisi,ASIA,211,41.72488152,44.82030016,1130.762
Tebessa,AFRICA,49.99999999,35.4155,8.107166667,862.727
Tebingtinggi,MALAY ARCHIPELAGO,85,3.341372549,99.17509804,15.444
Tecoman,NORTH AMERICA,22,18.91969697,-103.8806818,420.182
Tecuala,NORTH AMERICA,5.999999998,22.40277778,-105.4625,273.491
Tefe,SOUTH AMERICA,29,-3.359482759,-64.71609195,56.818
Tegal,MALAY ARCHIPELAGO,3794.852136,-6.976248721,109.1202514,130.1028651
Tegucigalpa,NORTH AMERICA,117,14.08746439,-87.20327635,1038.052
Tehran,ASIA,711,35.71333802,51.41268167,1396.565
Tehuacan,NORTH AMERICA,57,18.47309942,-97.40643275,1931.575
Tehuantepec,NORTH AMERICA,22,16.33219697,-95.23560606,621.196
Tejen,ASIA,29,37.38362069,60.49511494,185.903
Tekax,NORTH AMERICA,9.000000002,20.20833333,-89.28888889,40.153
Tekirdag,EUROPE,27.99999999,40.97916667,27.50297619,109.873866
Tel Aviv-Yafo,ASIA,599,32.03443239,34.83256817,48.61703657
Telemaco Borba,SOUTH AMERICA,31,-24.32258065,-50.63709677,856.181
Teller,NORTH AMERICA,1,65.26666667,-166.3666667,112.478
Teluk Intan,ASIA,41,4.01504065,101.025813,380.511407
Tema,AFRICA,226.3280432,5.676945616,-0.057597464,58.12371889
Temirtau,ASIA,65,50.05820513,72.98410256,511.1801231
Temple,NORTH AMERICA,78,31.09861111,-97.36794872,231.098
Temuco,SOUTH AMERICA,65,-38.72384615,-72.58884615,269.398
Tena,SOUTH AMERICA,16,-0.994270833,-77.8171875,972.8264934
Tengchong,ASIA,48.99999999,25.04285714,98.49353741,1943.939431
Tenkodogo,AFRICA,20,11.78708333,-0.385,259.211
Tennant Creek,AUSTRALIA,5.999999999,-19.64583333,134.1833333,298.5
Tenosique,NORTH AMERICA,13,17.47179487,-91.42628205,190.186
Teofilo Otoni,SOUTH AMERICA,34,-17.86053922,-41.50955882,586.104
Tepic,NORTH AMERICA,64,21.50794271,-104.8920573,1101.272
Teresina,SOUTH AMERICA,179,-5.084217877,-42.79688082,163.939
Termiz,ASIA,134,37.25883085,67.30317164,446.931
Ternate,MELANESIA,30,0.781666667,127.3588889,90.34446664
Ternopil,EUROPE,86.99999999,49.55038314,25.59856322,341.871
Terrace,NORTH AMERICA,22.99999999,54.52427536,-128.6076087,821.91
Terre Haute,NORTH AMERICA,120,39.47125,-87.39090278,184.747
Tessenei,AFRICA,16,15.1109375,36.65260417,569.649
Tete,AFRICA,35,-16.15071429,33.58928571,307.967
Tetovo,EUROPE,55,42.04530303,21.00621212,805.9548138
Texarkana,NORTH AMERICA,127,33.44553806,-94.06692913,108.8377362
Texas City,NORTH AMERICA,102,29.38243464,-94.96503268,7.740250002
Teziutlan,NORTH AMERICA,105,19.80404762,-97.31388889,2260.793
Tezpur,ASIA,3071.956054,26.76182725,92.79347394,166.9539369
Thai Nguyen,ASIA,1073.840015,21.4664433,105.996363,155.4640454
Thanh Hoa,ASIA,2089.1808,19.81138544,105.7008732,125.6370322
Thanjavur,ASIA,3090.021645,10.54595403,79.18649114,43.83705777
The Hague,EUROPE,1336.567419,51.96212144,4.442766879,3.567605565
The Pas,NORTH AMERICA,14,53.825,-101.2547619,277.573
Theodore,AUSTRALIA,0.999999998,-24.94166667,150.075,288.221
Thermopolis,NORTH AMERICA,8.999999998,43.64814815,-108.2194444,1719.022
Thessalon,NORTH AMERICA,3.999999999,46.2625,-83.5625,315.554
Thessaloniki,EUROPE,261,40.64945722,22.92254151,276.8773333
Thies,AFRICA,69,14.79710145,-16.92850242,20.706
Thika,AFRICA,27,-1.045987654,37.07746914,1309.432
Thimphu,ASIA,50,27.4815,89.634,3375.264298
Thohoyandou,AFRICA,657,-23.02932522,30.63912988,596.9269333
Thompson,NORTH AMERICA,24,55.75243056,-97.85451389,201.333
Thongwa,ASIA,4,16.7625,96.52083333,2.696
Thorshavn,EUROPE,25,62.02366667,-6.781333333,27.81139
Three Springs,AUSTRALIA,1,-29.53333333,115.7583333,210.263
Thunder Bay,NORTH AMERICA,157,48.41268577,-89.26613588,379.113
Thung Song,ASIA,4.999999998,8.158333333,99.71666667,137.992
Tianjin,ASIA,55029.81564,37.64534914,117.2896466,74.61845018
Tianmen,ASIA,2634.320205,30.62015585,112.983169,39.98142971
Tianshui,ASIA,393,34.55506785,105.7462892,1686.204786
Tiarat,AFRICA,50,35.3645,1.315666667,862.247
Tibati,AFRICA,4.999999997,6.466666667,12.62333333,939.392
Ticul,NORTH AMERICA,18,20.40092593,-89.53935185,40.153
Tidjikdja,AFRICA,8.000000002,18.55729167,-11.434375,399.012
Tidore,MELANESIA,42.00000002,0.663690476,127.3990079,86.702
Tieli,ASIA,77,46.99383117,128.0350649,369.5788959
Tieling,ASIA,246,42.27970867,123.8493564,95.621
Tijuana,NORTH AMERICA,643.8188986,32.54057426,-117.0023373,314.0821421
Tikhoretsk,EUROPE,44.99999999,45.8637037,40.12018519,101.794
Tikhvin,EUROPE,35,59.65,33.51571429,91.493
Tikrit,ASIA,38,34.62675439,43.66732456,104.021
Tillaberi,AFRICA,7.999999993,14.21875,1.448958333,257.665
Tillamook,NORTH AMERICA,15,45.465,-123.8377778,283.199
Timaru,POLYNESIA,27.00000001,-44.38796296,171.2354938,32.488
Timashevsk,EUROPE,34.99999999,45.62666667,38.94190476,6.524
Timbauba,SOUTH AMERICA,90,-7.486851852,-35.30888889,248.71
Timbedra,AFRICA,1,16.25,-8.166666667,205.254
Timbuktu,AFRICA,21,16.75634921,-3.006349206,273.0262857
Timika,MELANESIA,12.99999999,-4.538461538,136.8820513,491.2170378
Timimoun,AFRICA,8,29.24166667,0.273958333,348.248
Timiryazevskiy,ASIA,18,56.49305556,84.88796296,110.68
Timisoara,EUROPE,126,45.7484127,21.22572751,172.044
Timmins,NORTH AMERICA,39,48.48376068,-81.34017094,312.588
Timon,SOUTH AMERICA,40.78664249,-5.090209314,-42.8373069,163.939
Tindouf,AFRICA,22.00000001,27.68825758,-8.154545455,454.483
Tingo Maria,SOUTH AMERICA,16,-9.294270833,-76.0046875,2375.437127
Tinogasta,SOUTH AMERICA,2,-28.0625,-67.56666667,2117.587
Tirana,EUROPE,114,41.34364035,19.80138889,132.724
Tiraspol,EUROPE,74,46.85371622,29.6268018,90.332
Tirgu Mures,EUROPE,69,46.54009662,24.53550725,434.011
Tiruchchirappalli,ASIA,9484.532294,10.73808623,79.08532811,99.83980335
Tirunelveli,ASIA,334,8.760503992,77.71758982,158.417
Tirupati,ASIA,941.0304981,13.62659952,79.61225325,235.0037023
Tiruppur,ASIA,488.9848594,11.1095389,77.29539294,444.4467912
Tiruvannamalai,ASIA,3217.881968,12.19758091,79.0965521,221.356826
Titusville,NORTH AMERICA,96.00000001,28.59774306,-80.83272569,2.896
Tizimin,NORTH AMERICA,20,21.14666667,-88.15333333,5.996
Tiznit,AFRICA,26,29.70705128,-9.745192308,697.917
Tlaxcala,NORTH AMERICA,282.7505628,19.30018856,-98.29237301,2595.265218
Tlaxiaco,NORTH AMERICA,7,17.27142857,-97.68571429,2063.07
Tlimcen,AFRICA,90,34.89481481,-1.316666667,1000.526
Toamasina,AFRICA,58.00000001,-18.14252874,49.3816092,29.157
Tobol,ASIA,5.999999995,52.69861111,62.575,210.411
Tobolsk,ASIA,54.00000001,58.20169753,68.25617284,60.642
Tocache,SOUTH AMERICA,2,-8.183333333,-76.52083333,1706.528
Tocantinopolis,SOUTH AMERICA,6.999999999,-6.325,-47.42738095,245.52
Toconao,SOUTH AMERICA,1,-23.18333333,-68.00833333,2629.603
Tocopilla,SOUTH AMERICA,6.999999999,-22.08333333,-70.2,295.068
Togiak,NORTH AMERICA,1.000000001,59.06666667,-160.3833333,285.323
Toguchin,ASIA,37,55.24504505,84.38873874,182.847
Tokar,AFRICA,14,18.43333333,37.72261905,276.143
Tokmak,ASIA,87,42.83591954,75.28304598,2201.411
Toktogul,ASIA,32.00000001,41.88177083,72.92890625,1573.183
Tokushima,ASIA,315,34.10534392,134.4891534,82.176
Tokyo,ASIA,8247,35.723263,139.6835819,164.8773998
Tolanaro,AFRICA,8.999999998,-25.01944444,46.975,21.938
Toledo1,NORTH AMERICA,669,41.66045092,-83.60874439,203.432
Toledo2,EUROPE,38.99999999,39.86517094,-4.041452991,664.1096026
Toliara,AFRICA,57.99999999,-23.34066092,43.69698276,45.908
Tolu,SOUTH AMERICA,5.999999997,9.526388889,-75.58333333,83.722
Toluca,NORTH AMERICA,580,19.26757184,-99.60635057,2667.354
Tolyatti,EUROPE,358,53.5441108,49.37781657,94.842
Tom Price,AUSTRALIA,6.000000003,-22.68472222,117.7861111,598.699
Tomah,NORTH AMERICA,23,43.99311594,-90.50543478,317.4162587
Tomakomai,ASIA,81.99999999,42.63993902,141.5743902,126.093
Tombstone,NORTH AMERICA,2.999999999,31.71944444,-110.0722222,1409.921
Tomsk,ASIA,289,56.54186851,84.94674164,127.8210553
Tonantins,SOUTH AMERICA,0.999999999,-2.866666667,-67.80833333,82.084
Tongchuan,ASIA,147,35.1005102,109.0871315,1069.364694
Tonghua,ASIA,23,41.6826087,125.7568841,531.757
Tongliao,ASIA,159,43.62353249,122.2656709,185.545
Tongling,ASIA,249,30.94702142,117.8763387,190.2642211
Tongren,ASIA,32,27.72057292,109.1734375,450.773
Tonk,ASIA,71,26.17053991,75.79014085,338.473
Tonopah,NORTH AMERICA,3.000824014,38.06944491,-117.2333327,1888.601
Toowoomba,AUSTRALIA,90,-27.56037037,151.9357407,427.266
Topeka,NORTH AMERICA,196,39.04017857,-95.70382653,323.61175
Topki,ASIA,29,55.28189655,85.60718391,214.652
Torbat-e Jam,ASIA,25,35.24333333,60.61833333,1241.384
Toronto,NORTH AMERICA,3681,43.68625147,-79.48749208,160.3912242
Tororo,AFRICA,3252.799807,0.558602055,34.27785282,1451.301529
Torreon,NORTH AMERICA,229,25.5584425,-103.45,1339.421
Torzhok,EUROPE,35,57.05261905,34.96333333,190.9467143
Totness,SOUTH AMERICA,4,5.879166667,-56.3375,22.704
Tottori,ASIA,66.00000001,35.50037879,134.220202,240.305
Touggourt,AFRICA,47,33.11312057,6.065602837,55.021
Toulon,EUROPE,303,43.12951045,5.911083608,296.3214917
Toulouse,EUROPE,650,43.60166667,1.410782051,237.317
Tournavista,SOUTH AMERICA,0.999999999,-8.925,-74.71666667,174.199
Tours,EUROPE,291,47.38605384,0.690664376,95.021
Townsville,AUSTRALIA,123,-19.29363144,146.7652439,265.494
Toyama,ASIA,210.7182087,36.71421429,137.2312012,921.32
Tozeur,AFRICA,25.99999999,33.92275641,8.130769231,38.841
Trablous,ASIA,316,34.47357595,35.97228376,484.3623416
Trabzon,ASIA,951.028215,40.96912864,40.11338895,1210.088548
Tralee,EUROPE,34,52.27818627,-9.702696078,80.432
Trancas,SOUTH AMERICA,2,-26.225,-65.2875,1649.333
Trang,ASIA,52,7.573076923,99.63782051,73.261
Tranqueras,SOUTH AMERICA,4,-31.18541667,-55.77291667,169.506
Traralgon,AUSTRALIA,27,-38.19320988,146.533642,109.973
Traverse City,NORTH AMERICA,85.00000001,44.75333333,-85.62137255,307.196
Treinta y Tres,SOUTH AMERICA,19,-33.225,-54.38508772,77.837
Trelew,SOUTH AMERICA,47,-43.2498227,-65.3177305,134.733
Trento,EUROPE,99.00000001,46.0989899,11.11565657,1504.458763
Trenton,NORTH AMERICA,909.6501921,40.16581735,-74.82688103,73.55472403
Trepassey,NORTH AMERICA,2,46.7375,-53.36666667,27.197
Tres Arroyos,SOUTH AMERICA,24,-38.37361111,-60.28055556,96.428
Tres Lagoas,SOUTH AMERICA,50,-20.78416667,-51.705,360.354
Treviso,EUROPE,257,45.69516861,12.25149157,25.952
Trieste,EUROPE,101,45.64909241,13.79744224,111.197
Trindade,SOUTH AMERICA,105.9428235,-16.62989852,-49.44057603,777.444
Trinidad1,NORTH AMERICA,16,37.17708333,-104.5109375,1895.713
Trinidad2,SOUTH AMERICA,21,-14.82738095,-64.9015873,160.085
Tripoli1,AFRICA,271,32.86623616,13.18905289,235.7004133
Tripoli2,EUROPE,18,37.51481481,22.3787037,639.761
Trivandrum,ASIA,6606.006635,9.01284639,76.79212551,78.92500142
Trnava,EUROPE,43,48.37286822,17.58178295,231.4
Trois Rivieres,NORTH AMERICA,130,46.36589744,-72.565,120.796
Troitsk,ASIA,71.99999999,54.09814815,61.55752315,221.976
Trollhattan,EUROPE,93,58.29605735,12.29166667,85.632
Tromso,EUROPE,66,69.67512626,18.9469697,195.5398484
Trondheim,EUROPE,213,63.4049687,10.3948748,257.443
Trout River,NORTH AMERICA,0.999999999,49.48333333,-58.13333333,28.787
Troyes,EUROPE,117,48.29836182,4.069017094,166.614
Trujillo1,SOUTH AMERICA,15,9.367777778,-70.44222222,1054.2
Trujillo2,NORTH AMERICA,2,15.91666667,-85.9625,459.35
Trujillo3,SOUTH AMERICA,97,-8.094931271,-79.03522337,179.9347626
Truth or Consequences,NORTH AMERICA,15,33.13777778,-107.2561111,1974.01
Tsavo,AFRICA,1,-2.991666667,38.46666667,531.392
Tsetserleg,ASIA,21,47.47698413,101.4595238,1876.612
Tshabong,AFRICA,6.000000002,-26.01666667,22.39583333,992.257
Tshela,AFRICA,4.000000001,-4.964583333,12.92291667,237.013
Tshikapa,AFRICA,40,-6.4125,20.785,630.553
Tskhinvali,ASIA,21,42.23571429,43.96150794,1630.262
Tsu,ASIA,464.6044279,34.80653088,136.5457787,204.0150796
Tsumeb,AFRICA,12,-19.24375,17.70555556,1391.836
Tsuruoka,ASIA,43,38.73217054,139.8215116,169.84
Tuapse,ASIA,30,44.10694444,39.08333333,323.851
Tuban,MALAY ARCHIPELAGO,5534.911316,-7.058389552,111.9169596,171.2350843
Tubarao,SOUTH AMERICA,53.99999999,-28.47283951,-49.02191358,465.6956946
Tubruq,AFRICA,34,32.08848039,23.9502451,23.66989706
Tucano,SOUTH AMERICA,1,-10.95833333,-38.79166667,378.951
Tucson,NORTH AMERICA,858,32.2585373,-110.9355575,1094.331914
Tucumcari,NORTH AMERICA,12,35.17222222,-103.7305556,1318.959
Tucupita,SOUTH AMERICA,13,9.066666667,-62.05833333,14.168
Tucurui,SOUTH AMERICA,1,-3.675,-49.71666667,75.369
Tukuyu,AFRICA,177.3818347,-9.213940151,33.62291924,1336.636
Tula1,EUROPE,291,54.20604238,37.61566438,200.606
Tula2,NORTH AMERICA,1,23.00833333,-99.71666667,1409.866
Tulare,NORTH AMERICA,53,36.20974843,-119.3470126,214.889
Tulcea,EUROPE,33,45.18207071,28.78813131,66.13
Tulsa,NORTH AMERICA,693,36.10731121,-95.92415825,234.9061685
Tulua,SOUTH AMERICA,27,4.086419753,-76.20030864,813.964
Tulun,ASIA,64,54.56757812,100.575651,526.341
Tumbes,SOUTH AMERICA,18,-3.561111111,-80.44675926,96.17666667
Tumen,ASIA,25,42.96966667,129.837,559.71
Tumkur,ASIA,127,13.3574147,77.09573491,804.924
Tumut,AUSTRALIA,9.000000005,-35.30277778,148.2203704,899.193
Tunduma,AFRICA,21,-9.305952381,32.76507937,1335.061
Tunduru,AFRICA,1,-11.09166667,37.36666667,433.475
Tungkang,ASIA,484.1273808,22.5677378,120.480396,272.281
Tunis,AFRICA,730,36.80511416,10.20533105,78.33354659
Tunja,SOUTH AMERICA,31,5.539247312,-73.36048387,2542.346
Tununak,NORTH AMERICA,2,60.58333333,-165.2541667,10.598
Tunuyan,SOUTH AMERICA,12,-33.57777778,-69.025,2883.93
Tupa,SOUTH AMERICA,46,-21.92318841,-50.52789855,412.923
Tupelo,NORTH AMERICA,65,34.24884615,-88.73294872,140.87
Tupiza,SOUTH AMERICA,2.000000002,-21.4375,-65.725,3425.817
Tuquerres,SOUTH AMERICA,49,1.07670068,-77.59608844,1638.075903
Turbat,ASIA,48.99999999,26.01054422,63.04472789,655.8219547
Turbo,SOUTH AMERICA,9.999999999,8.096666667,-76.72916667,79.422
Turin,EUROPE,699,45.06970672,7.645088221,1470.950934
Turkistan,ASIA,54,43.30061728,68.24459877,536.823
Turkmenabat,ASIA,114,39.07222222,63.56593567,187.997
Turkmenbasy,ASIA,27,40.0154321,52.96944444,-23.34010187
Turku,EUROPE,378,60.46668871,22.28655203,41.671
Turnovo,EUROPE,39,43.07222222,25.61474359,140.4
Turpan,ASIA,53.99999999,42.95385802,89.17098765,424.742
Tuscaloosa,NORTH AMERICA,189,33.20207231,-87.5404321,133.213
Tuticorin,ASIA,80.00000001,8.821458333,78.12947917,1.451
Tuxpam,NORTH AMERICA,47,20.9572695,-97.39255319,235.795
Tuxpan,NORTH AMERICA,13.00181579,21.95000033,-105.3006402,55.185
Tuxtla Gutierrez,NORTH AMERICA,109,16.76360856,-93.12912844,760.684
Tuymazy,EUROPE,36.99999999,54.61171171,53.69864865,211.705
Tuzla,EUROPE,72,44.53564815,18.66435185,482.234
Tver,EUROPE,189,56.86574074,35.8840388,166.543
Tweed Heads,AUSTRALIA,38.99999999,-28.19893162,153.5262821,94.299
Twin Falls,NORTH AMERICA,64,42.56640625,-114.4648438,1398.823
Tyler,NORTH AMERICA,148,32.33400901,-95.30039414,140.566
Tynda,ASIA,13,55.15961538,124.7166667,797.746
Tyumen,ASIA,377,57.16129531,65.5877763,78.671
Tzaneen,AFRICA,19,-23.82982456,30.16184211,604.544
Uba,SOUTH AMERICA,67,-21.10609453,-42.95037313,350.834
Ubaitaba,SOUTH AMERICA,7,-14.31071429,-39.325,201.19
Uberaba,SOUTH AMERICA,97,-19.75,-47.93977663,916.518
Uberlandia,SOUTH AMERICA,173,-18.90857418,-48.2800578,714.877
Ubomba,AFRICA,1.000000002,-27.56666667,32.08333333,76.543
Ubon Ratchathani,ASIA,118,15.24272599,104.8610169,135.288
Udaipur,ASIA,219,24.59052511,73.71183409,527.06
Udine,EUROPE,185,46.09364865,13.22396396,1039.383299
Udon Thani,ASIA,73,17.40605023,102.7905251,234.371
Ufa,EUROPE,443,54.82259217,56.04275771,164.8955677
Uglegorsk,ASIA,22,49.08143939,142.0715909,314.038
Uglich,EUROPE,31,57.52930108,38.3266129,146.217
Uige,AFRICA,5.000000003,-7.61,15.05333333,1078.839
Uitenhage,AFRICA,98,-33.77057823,25.4127551,308.03
Ujjain,ASIA,243,23.20113169,75.79938272,479.076
Ujungpandang,MALAY ARCHIPELAGO,2019,-5.375094932,119.5952328,156.8597069
Ukhta,EUROPE,96.99999999,63.58024055,53.71082474,152.295
Ukiah,NORTH AMERICA,37,39.16306306,-123.211036,450.083
Ulaanbaatar,ASIA,247,47.93640351,106.8788462,1450.949818
Ulaangom,ASIA,14,49.98571429,92.06190476,1334.12925
Ulan Ude,ASIA,209,51.84545455,107.6143142,781.015
Ulanhot,ASIA,131,46.08638677,122.0608142,306.743336
Uliastay,ASIA,9.999999996,47.74416667,96.845,1973.427
Ulladulla,AUSTRALIA,8.999999998,-35.35277778,150.4657407,107.55
Ulm,EUROPE,158,48.40363924,9.978059072,535.0763671
Ulsan,ASIA,313,35.52816826,129.3478435,68.448
Ulundi,AFRICA,15,-28.305,31.41,483.641
Ulyanovsk,EUROPE,203,54.3090312,48.32602627,106.294
Uman,EUROPE,49,48.75170068,30.21292517,176.642
Umea,EUROPE,144,63.83414352,20.25185185,12.978
Umm Ruwaba,AFRICA,19,12.91184211,31.21140351,518.556
Umm al Qaywayn,ASIA,19,25.56491228,55.55131579,31.147
Umtata,AFRICA,158,-31.5810654,28.75838608,982.327
Unalakleet,NORTH AMERICA,3,63.88055556,-160.7944444,245.886
Unalaska,NORTH AMERICA,1.999999999,53.875,-166.5291667,96.878
Uncia,SOUTH AMERICA,3.999999999,-18.4625,-66.57083333,3938.776
Upata,SOUTH AMERICA,26,8.011538462,-62.40544872,166.5000193
Upington,AFRICA,34,-28.44828431,21.23921569,923.579
Upper Hutt,POLYNESIA,39.99999999,-41.12375,175.0504167,96.27704998
Uppsala,EUROPE,213,59.85469484,17.63611111,28.177
Uray,ASIA,6.999999999,60.14642857,64.73928571,64.652
Urbana,NORTH AMERICA,142,40.11361502,-88.25134977,222.389
Urgentch,ASIA,114,41.5501462,60.62353801,97.882
Urgut,ASIA,136,39.42720588,67.25845588,1526.048
Uroteppa,ASIA,112,39.92395833,68.99389881,2478.957312
Uruapan,NORTH AMERICA,47,19.41897163,-102.0553191,1403.763
Urubamba,SOUTH AMERICA,4.000000002,-13.30416667,-72.11666667,3641.233
Uruguaiana,SOUTH AMERICA,60,-29.76458333,-57.06888889,69.748
Urumqi,ASIA,582,43.85869129,87.57432703,1755.344783
Uryupinsk,EUROPE,33,50.80757576,42.01287879,131.9278485
Urzhar,ASIA,21,47.09642857,81.62063492,1076.616
Usak,ASIA,46,38.68134058,29.41594203,971.012
Usakos,AFRICA,4,-21.99583333,15.57916667,1079.91005
Ushtobe,ASIA,22.00000001,45.25871212,77.9780303,407.729
Ushuaia,SOUTH AMERICA,49,-54.80238095,-68.30493197,361.983
Usolye Sibirskoye,ASIA,102,52.77320261,103.6281863,562.467
Uspallata,SOUTH AMERICA,3.999999999,-32.58958333,-69.35,3130.106
Ussuriysk,ASIA,129,43.8128553,131.9484496,246.7362325
Ust Kut,ASIA,39,56.80106838,105.7957265,605.953
Ust-Ulimsk,ASIA,20,58.00791667,102.6558333,333.8700876
Uthai Thani,ASIA,8.999999999,15.38333333,100.0194444,63.731
Utica,NORTH AMERICA,156,43.0963141,-75.26976496,334.191
Utrecht,EUROPE,424,52.08079796,5.119005503,6.455788326
Utsunomiya,ASIA,395,36.46797468,139.861519,480.759
Uttaradit,ASIA,62.99999999,17.63015873,100.0657407,335.783
Uvinza,AFRICA,14,-5.099404762,30.38095238,1249.581
Uvira,AFRICA,21,-3.367460317,29.14722222,1513.731
Uyar,ASIA,34,55.8129902,94.31813725,442.93
Uyuni,SOUTH AMERICA,8,-20.45729167,-66.82604167,3871.132
Uzhgorod,EUROPE,90,48.61287037,22.29101852,271.801
Uzhur,ASIA,32,55.3125,89.8234375,404.243
Vaasa,EUROPE,130,63.11012821,21.65128205,1.616
Vac,EUROPE,27,47.78858025,19.12654321,163.043
Vacaria,SOUTH AMERICA,35,-28.49738095,-50.94380952,954.09
Vadodara,ASIA,2619.316521,22.48148896,73.00805451,63.44620129
Vaduz,EUROPE,77.00000001,47.17164502,9.4995671,807.53
Val d'Or,NORTH AMERICA,37.99999999,48.11074561,-77.81162281,317.477
Valdez,NORTH AMERICA,7,61.13690476,-146.3642857,1078.954
Valdivia,SOUTH AMERICA,65,-39.81794872,-73.22987179,48.3
Valdosta,NORTH AMERICA,86,30.85135659,-83.28924419,42.033
Valenca,SOUTH AMERICA,7.000000001,-13.36904762,-39.075,338.999
Valencia1,SOUTH AMERICA,373,10.2012958,-67.98027256,384.7794346
Valencia2,EUROPE,504,39.48536706,-0.44348545,320.577
Valera,SOUTH AMERICA,43,9.326356589,-70.60426357,1054.2
Valladolid1,EUROPE,105,41.64071429,-4.728888889,821.208
Valladolid2,NORTH AMERICA,20,20.69416667,-88.20708333,28.365
Valle de la Pascua,SOUTH AMERICA,23,9.217753623,-66.00905797,223.9162609
Valledupar,SOUTH AMERICA,66,10.48030303,-73.26237374,1235.974
Vallegrande,SOUTH AMERICA,4.999999999,-18.485,-64.11333333,1957.627
Vallejo,NORTH AMERICA,133,38.11422306,-122.2238722,250.32
Vallenar,SOUTH AMERICA,17,-28.5754902,-70.75784314,1568.901
Valletta,EUROPE,153,35.88583878,14.4788671,2.041
Valparai,ASIA,37,10.33851351,76.94774775,234.197
Valparaiso1,NORTH AMERICA,5.999999998,22.77638889,-103.5708333,2071.354
Valparaiso2,SOUTH AMERICA,256,-33.02285156,-71.5069987,252.5526289
Valuyki,EUROPE,34,50.20220588,38.10833333,168.468
Van,ASIA,123,38.50968835,43.37222222,2111.288
Van Horn,NORTH AMERICA,4,31.04583333,-104.8375,1254.832
Vanadzor,ASIA,45.99999999,40.81612319,44.48786232,1849.434
Vancouver1,NORTH AMERICA,615.7414589,45.61902198,-122.5538024,309.709
Vancouver2,NORTH AMERICA,1258,49.23300874,-122.9868641,610.2866443
Vanhynsdorp,AFRICA,1.999999998,-31.60416667,18.73333333,198.639
Vanino,ASIA,43.81279313,49.07806032,140.259452,110.27
Varamin,ASIA,28,35.33720238,51.64285714,1396.565
Varanasi,ASIA,34702.98963,26.20699221,83.22819294,115.7328893
Varna,EUROPE,67.99999999,43.22107843,27.88958333,201.955
Varzea Grande,SOUTH AMERICA,144.7023578,-15.64440481,-56.15458792,266.382
Vasteraas,EUROPE,181,59.62661142,16.53775322,46.174
Vatican City,EUROPE,276.8729368,41.90764743,12.41569862,87.56926644
Vaxjo,EUROPE,93,56.88960573,14.79399642,120.259
Vegreville,NORTH AMERICA,11,53.50075758,-112.055303,682.077
Veinticinco de Mayo,SOUTH AMERICA,20,-35.42625,-60.18,62.487
Velikiy Ustyug,EUROPE,14.99999999,60.77666667,46.30333333,135.156
Velikiye Luki,EUROPE,85.99999999,56.34718992,30.54060078,126.798
Vellore,ASIA,3264.892061,12.9178965,79.08149755,293.4319051
Velsk,EUROPE,33.99999999,61.07745098,42.09289216,93.772
Venado Tuerto,SOUTH AMERICA,38,-33.74100877,-61.97083333,96.60760527
Venice,EUROPE,22,45.43825758,12.33143939,25.952
Ventspils,EUROPE,44,57.39867424,21.575,7.426
Vera,SOUTH AMERICA,12,-29.45625,-60.21388889,57.568
Veracruz,NORTH AMERICA,110,19.17689394,-96.15560606,383.784
Vereeniging,AFRICA,204,-26.67177288,27.87745098,1513.252059
